"idPlayer","shortName","nick","license","idTeam","nameTeam","playerPrice","initialPrice","price","numberJourney","idJourney","pointsJourney","bonusVictory","valueTimePlayed","pointsTimePlayed","valuePoints","pointsPoints","valueT2","pointsT2","valueT3","pointsT3","valueTL","pointsTL","valueRebounds","pointsRebounds","valueAssists","pointsAssists","valueSteals","pointsSteals","valueTurnover","pointsTurnover","valueBlocks","pointsBlocks","valueBlocksAgainst","pointsBlocksAgainst","valueFoul","pointsFoul","valueFoulReceived","pointsFoulReceived","photo","number"
1,"S. de Sousa","De Sousa","COT",1,"Recoletas Salud San Pablo Burgos",328571,550000,377857,7,7,8,0,703,0,7,7,"3/4",-1,"0/0",0,"1/3",-2,4,4,0,0,2,2,0,0,1,1,0,0,5,-5,2,2,"0000832841_5-6_03.jpg",22
1,"S. de Sousa","De Sousa","COT",1,"Recoletas Salud San Pablo Burgos",316667,550000,377857,6,6,9,0,678,0,6,6,"2/3",-1,"0/0",0,"2/2",0,7,7,0,0,0,0,0,0,0,0,0,0,5,-5,2,2,"0000832841_5-6_03.jpg",22
1,"S. de Sousa","De Sousa","COT",1,"Recoletas Salud San Pablo Burgos",290000,550000,377857,5,5,2,0,695,0,5,5,"2/4",-2,"0/0",0,"1/2",-1,1,1,0,0,2,2,1,-1,0,0,1,-1,3,-3,2,2,"0000832841_5-6_03.jpg",22
1,"S. de Sousa","De Sousa","COT",1,"Recoletas Salud San Pablo Burgos",337500,550000,377857,4,4,4,0,958,0,3,3,"1/2",-1,"0/0",0,"1/4",-3,4,4,0,0,0,0,1,-1,0,0,1,-1,0,0,3,3,"0000832841_5-6_03.jpg",22
1,"S. de Sousa","De Sousa","COT",1,"Recoletas Salud San Pablo Burgos",383333,550000,377857,3,3,8,0,787,0,10,10,"4/5",-1,"0/0",0,"2/4",-2,8,8,0,0,1,1,6,-6,0,0,0,0,5,-5,3,3,"0000832841_5-6_03.jpg",22
1,"S. de Sousa","De Sousa","COT",1,"Recoletas Salud San Pablo Burgos",397375,550000,377857,2,2,16,0,1105,0,10,10,"3/3",0,"0/0",0,"4/6",-2,6,6,1,1,0,0,0,0,1,1,0,0,4,-4,4,4,"0000832841_5-6_03.jpg",22
1,"S. de Sousa","De Sousa","COT",1,"Recoletas Salud San Pablo Burgos",467500,550000,377857,1,1,-1,0,651,0,2,2,"1/4",-3,"0/0",0,"0/0",0,2,2,0,0,1,1,1,-1,1,1,0,0,4,-4,1,1,"0000832841_5-6_03.jpg",22
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",310500,270000,310500,9,9,8,0,1124,0,6,6,"1/6",-5,"0/0",0,"4/8",-4,2,2,3,3,2,2,0,0,0,0,0,0,0,0,4,4,"0000861883_5-6_03.jpg",27
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",NA,270000,310500,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000861883_5-6_03.jpg",27
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",NA,270000,310500,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000861883_5-6_03.jpg",27
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",NA,270000,310500,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000861883_5-6_03.jpg",27
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",NA,270000,310500,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000861883_5-6_03.jpg",27
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",NA,270000,310500,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000861883_5-6_03.jpg",27
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",NA,270000,310500,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000861883_5-6_03.jpg",27
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",NA,270000,310500,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000861883_5-6_03.jpg",27
50,"E. Happ","Happ","EUR",1,"Recoletas Salud San Pablo Burgos",NA,270000,310500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000861883_5-6_03.jpg",27
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",381111,4e+05,381111,9,9,9,0,1167,0,8,8,"1/6",-5,"0/0",0,"6/8",-2,3,3,4,4,1,1,1,-1,0,0,1,-1,2,-2,4,4,"0000832820_5-6_03.jpg",19
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",372500,4e+05,381111,8,8,4,0,1116,0,6,6,"0/1",-1,"0/0",0,"6/6",0,0,0,2,2,2,2,4,-4,0,0,0,0,5,-5,4,4,"0000832820_5-6_03.jpg",19
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",397143,4e+05,381111,7,7,11,0,1291,0,5,5,"0/4",-4,"1/2",-1,"2/2",0,5,5,9,9,0,0,3,-3,0,0,0,0,3,-3,3,3,"0000832820_5-6_03.jpg",19
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",363400,4e+05,381111,6,6,13,0,1235,0,14,14,"5/10",-5,"0/1",-1,"4/5",-1,2,2,3,3,2,2,2,-2,0,0,0,0,2,-2,3,3,"0000832820_5-6_03.jpg",19
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",316000,4e+05,381111,5,5,2,0,921,0,8,8,"1/3",-2,"2/3",-1,"0/0",0,3,3,3,3,1,1,4,-4,0,0,1,-1,5,-5,0,0,"0000832820_5-6_03.jpg",19
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",370000,4e+05,381111,4,4,11,0,1156,0,13,13,"3/6",-3,"2/6",-4,"1/1",0,0,0,6,6,1,1,1,-1,0,0,0,0,3,-3,2,2,"0000832820_5-6_03.jpg",19
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",332350,4e+05,381111,3,3,8,0,994,0,9,9,"3/7",-4,"0/3",-3,"3/4",-1,2,2,2,2,1,1,0,0,0,0,1,-1,1,-1,4,4,"0000832820_5-6_03.jpg",19
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",391000,4e+05,381111,2,2,1,0,429,0,3,3,"1/3",-2,"0/1",-1,"1/1",0,1,1,1,1,0,0,0,0,0,0,1,-1,1,-1,1,1,"0000832820_5-6_03.jpg",19
4,"R. Neto","Neto","EUR",1,"Recoletas Salud San Pablo Burgos",460000,4e+05,381111,1,1,8,9.6,548,0,7,7,"1/2",-1,"0/3",-3,"5/6",-1,2,2,0,0,1,1,1,-1,0,0,0,0,0,0,4,4,"0000832820_5-6_03.jpg",19
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",347778,510000,347778,9,9,7,0,971,0,6,6,"2/3",-1,"0/0",0,"2/2",0,3,3,0,0,0,0,0,0,0,0,0,0,3,-3,2,2,"0000832690_5-6_03.jpg",0
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",355785,510000,347778,8,8,-3,0,657,0,2,2,"1/3",-2,"0/2",-2,"0/0",0,3,3,1,1,1,1,3,-3,1,1,0,0,4,-4,0,0,"0000832690_5-6_03.jpg",0
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",418571,510000,347778,7,7,2,0,408,0,2,2,"0/1",-1,"0/0",0,"2/2",0,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,1,1,"0000832690_5-6_03.jpg",0
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",471667,510000,347778,6,6,13,0,1084,0,13,13,"5/6",-1,"0/2",-2,"3/4",-1,3,3,1,1,1,1,2,-2,0,0,0,0,2,-2,3,3,"0000832690_5-6_03.jpg",0
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",436000,510000,347778,5,5,15,0,1239,0,13,13,"5/6",-1,"1/3",-2,"0/2",-2,8,8,2,2,1,1,2,-2,0,0,1,-1,4,-4,3,3,"0000832690_5-6_03.jpg",0
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",398820,510000,347778,4,4,0,0,881,0,7,7,"2/5",-3,"0/1",-1,"3/7",-4,2,2,0,0,0,0,1,-1,0,0,0,0,3,-3,3,3,"0000832690_5-6_03.jpg",0
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",469200,510000,347778,3,3,15,0,1663,0,16,16,"4/6",-2,"2/4",-2,"2/2",0,6,6,0,0,1,1,4,-4,0,0,0,0,1,-1,1,1,"0000832690_5-6_03.jpg",0
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",408000,510000,347778,2,2,4,0,968,0,4,4,"1/3",-2,"0/1",-1,"2/2",0,4,4,3,3,0,0,1,-1,0,0,0,0,5,-5,2,2,"0000832690_5-6_03.jpg",0
6,"J. Samuels","Samuels","EXT",1,"Recoletas Salud San Pablo Burgos",480000,510000,347778,1,1,8,9.6,1016,0,9,9,"3/4",-1,"0/1",-1,"3/4",-1,3,3,1,1,0,0,2,-2,0,0,0,0,2,-2,2,2,"0000832690_5-6_03.jpg",0
218,"K. Tillie","Tillie","EUR",18,"Unicaja",350000,3e+05,350000,9,9,-3,0,513,0,3,3,"0/4",-4,"1/3",-2,"0/0",0,3,3,0,0,0,0,0,0,0,0,1,-1,2,-2,0,0,"0000827009_5-6_03.jpg",33
218,"K. Tillie","Tillie","EUR",18,"Unicaja",384279,3e+05,350000,8,8,16,19.2,1467,0,12,12,"1/1",0,"3/6",-3,"1/2",-1,4,4,4,4,1,1,1,-1,0,0,0,0,2,-2,2,2,"0000827009_5-6_03.jpg",33
218,"K. Tillie","Tillie","EUR",18,"Unicaja",334156,3e+05,350000,7,7,4,4.8,419,0,6,6,"0/0",0,"2/4",-2,"0/0",0,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,1,1,"0000827009_5-6_03.jpg",33
218,"K. Tillie","Tillie","EUR",18,"Unicaja",393125,3e+05,350000,6,6,-2,0,735,0,2,2,"1/2",-1,"0/3",-3,"0/0",0,1,1,1,1,0,0,1,-1,0,0,0,0,1,-1,0,0,"0000827009_5-6_03.jpg",33
218,"K. Tillie","Tillie","EUR",18,"Unicaja",462500,3e+05,350000,5,5,3,3.6,1021,0,3,3,"0/1",-1,"1/4",-3,"0/0",0,3,3,1,1,0,0,2,-2,1,1,0,0,1,-1,2,2,"0000827009_5-6_03.jpg",33
218,"K. Tillie","Tillie","EUR",18,"Unicaja",0,3e+05,350000,4,4,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000827009_5-6_03.jpg",33
218,"K. Tillie","Tillie","EUR",18,"Unicaja",456263,3e+05,350000,3,3,7,0,992,0,6,6,"0/1",-1,"2/3",-1,"0/0",0,2,2,1,1,0,0,0,0,1,1,0,0,2,-2,1,1,"0000827009_5-6_03.jpg",33
218,"K. Tillie","Tillie","EUR",18,"Unicaja",396750,3e+05,350000,2,2,12,14.4,839,0,11,11,"1/3",-2,"3/4",-1,"0/0",0,2,2,1,1,2,2,0,0,1,1,0,0,2,-2,0,0,"0000827009_5-6_03.jpg",33
218,"K. Tillie","Tillie","EUR",18,"Unicaja",345000,3e+05,350000,1,1,10,12,889,0,2,2,"1/2",-1,"0/2",-2,"0/0",0,7,7,4,4,1,1,1,-1,0,0,0,0,0,0,0,0,"0000827009_5-6_03.jpg",33
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",337143,280000,337143,9,9,8,0,1243,0,2,2,"0/1",-1,"0/0",0,"2/2",0,2,2,4,4,0,0,1,-1,0,0,0,0,1,-1,3,3,"0000832734_5-6_03.jpg",6
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",350200,280000,337143,8,8,-2,0,1216,0,4,4,"2/2",0,"0/3",-3,"0/0",0,0,0,0,0,2,2,4,-4,0,0,0,0,3,-3,2,2,"0000832734_5-6_03.jpg",6
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",412000,280000,337143,7,7,7,0,1216,0,11,11,"1/4",-3,"3/6",-3,"0/1",-1,2,2,4,4,1,1,2,-2,0,0,0,0,3,-3,1,1,"0000832734_5-6_03.jpg",6
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",427500,280000,337143,6,6,4,0,1288,0,4,4,"0/1",-1,"0/1",-1,"4/4",0,1,1,1,1,0,0,0,0,0,0,0,0,2,-2,2,2,"0000832734_5-6_03.jpg",6
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",425845,280000,337143,5,5,7,0,2075,0,8,8,"2/5",-3,"1/8",-7,"1/1",0,4,4,7,7,0,0,3,-3,0,0,1,-1,4,-4,6,6,"0000832734_5-6_03.jpg",6
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",370300,280000,337143,4,4,-2,0,1189,0,2,2,"1/4",-3,"0/1",-1,"0/0",0,2,2,1,1,0,0,1,-1,0,0,0,0,5,-5,3,3,"0000832734_5-6_03.jpg",6
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",NA,280000,337143,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000832734_5-6_03.jpg",6
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",NA,280000,337143,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000832734_5-6_03.jpg",6
3,"J. Gudmundsson","Gudmundsson","EUR",1,"Recoletas Salud San Pablo Burgos",322000,280000,337143,1,1,21,25.2,1640,0,13,13,"1/1",0,"3/5",-2,"2/3",-1,6,6,5,5,3,3,3,-3,0,0,0,0,5,-5,5,5,"0000832734_5-6_03.jpg",6
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",306667,150000,306667,9,9,2,2.4,735,0,4,4,"0/1",-1,"1/2",-1,"1/2",-1,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,1,1,"0000826937_5-6_03.jpg",7
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",330000,150000,306667,8,8,8,9.6,675,0,5,5,"1/2",-1,"1/2",-1,"0/0",0,3,3,1,1,3,3,0,0,1,1,0,0,3,-3,0,0,"0000826937_5-6_03.jpg",7
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",308571,150000,306667,7,7,1,1.2,826,0,0,0,"0/0",0,"0/1",-1,"0/0",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000826937_5-6_03.jpg",7
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",346960,150000,306667,6,6,4,0,507,0,5,5,"1/1",0,"1/1",0,"0/0",0,0,0,0,0,2,2,1,-1,0,0,0,0,2,-2,0,0,"0000826937_5-6_03.jpg",7
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",301704,150000,306667,5,5,11,13.2,1102,0,7,7,"1/3",-2,"0/1",-1,"5/6",-1,7,7,1,1,0,0,1,-1,0,0,0,0,2,-2,3,3,"0000826937_5-6_03.jpg",7
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",262351,150000,306667,4,4,9,0,1135,0,9,9,"3/4",-1,"1/3",-2,"0/0",0,3,3,1,1,0,0,0,0,0,0,0,0,2,-2,1,1,"0000826937_5-6_03.jpg",7
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",228131,150000,306667,3,3,5,0,755,0,6,6,"1/1",0,"1/3",-2,"1/2",-1,3,3,0,0,0,0,0,0,0,0,0,0,2,-2,1,1,"0000826937_5-6_03.jpg",7
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",198375,150000,306667,2,2,3,3.6,727,0,2,2,"0/0",0,"0/1",-1,"2/2",0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,2,2,"0000826937_5-6_03.jpg",7
222,"J. Barreiro","Barreiro","JFL",18,"Unicaja",172500,150000,306667,1,1,6,7.2,816,0,4,4,"1/1",0,"0/1",-1,"2/3",-1,1,1,0,0,1,1,0,0,0,0,0,0,1,-1,3,3,"0000826937_5-6_03.jpg",7
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",287500,440000,287500,9,9,5,6,836,0,4,4,"0/1",-1,"1/2",-1,"1/2",-1,3,3,1,1,0,0,0,0,1,1,0,0,3,-3,2,2,"0000826860_5-6_03.jpg",19
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",285714,440000,287500,8,8,10,12,1076,0,8,8,"2/4",-2,"1/1",0,"1/2",-1,4,4,1,1,0,0,1,-1,2,2,0,0,3,-3,2,2,"0000826860_5-6_03.jpg",19
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",255000,440000,287500,7,7,-2,0,1117,0,3,3,"1/3",-2,"0/1",-1,"1/4",-3,3,3,0,0,0,0,2,-2,0,0,0,0,4,-4,4,4,"0000826860_5-6_03.jpg",19
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",3e+05,440000,287500,6,6,2,0,544,0,3,3,"1/3",-2,"0/0",0,"1/2",-1,1,1,1,1,0,0,0,0,0,0,1,-1,1,-1,2,2,"0000826860_5-6_03.jpg",19
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",350000,440000,287500,5,5,6,7.2,797,0,8,8,"2/3",-1,"1/1",0,"1/2",-1,2,2,1,1,0,0,2,-2,0,0,0,0,4,-4,3,3,"0000826860_5-6_03.jpg",19
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",NA,440000,287500,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000826860_5-6_03.jpg",19
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",365585,440000,287500,3,3,4,0,660,0,4,4,"2/2",0,"0/3",-3,"0/0",0,5,5,1,1,1,1,0,0,0,0,0,0,4,-4,0,0,"0000826860_5-6_03.jpg",19
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",430100,440000,287500,2,2,3,3.6,690,0,0,0,"0/1",-1,"0/0",0,"0/0",0,6,6,2,2,0,0,0,0,0,0,1,-1,3,-3,0,0,"0000826860_5-6_03.jpg",19
219,"E. Sulejmanovic","Sulejmanovic","EUR",18,"Unicaja",506000,440000,287500,1,1,11,13.2,767,0,9,9,"4/5",-1,"0/0",0,"1/2",-1,6,6,1,1,0,0,2,-2,0,0,0,0,3,-3,2,2,"0000826860_5-6_03.jpg",19
220,"D. Kravish","Kravish","EUR",18,"Unicaja",NA,310000,322575,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000826829_5-6_03.jpg",45
220,"D. Kravish","Kravish","EUR",18,"Unicaja",NA,310000,322575,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000826829_5-6_03.jpg",45
220,"D. Kravish","Kravish","EUR",18,"Unicaja",NA,310000,322575,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000826829_5-6_03.jpg",45
220,"D. Kravish","Kravish","EUR",18,"Unicaja",NA,310000,322575,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000826829_5-6_03.jpg",45
220,"D. Kravish","Kravish","EUR",18,"Unicaja",NA,310000,322575,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000826829_5-6_03.jpg",45
220,"D. Kravish","Kravish","EUR",18,"Unicaja",322575,310000,322575,4,4,-1,0,672,0,2,2,"1/2",-1,"0/2",-2,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000826829_5-6_03.jpg",45
220,"D. Kravish","Kravish","EUR",18,"Unicaja",379500,310000,322575,3,3,10,0,1420,0,11,11,"4/5",-1,"1/2",-1,"0/0",0,6,6,1,1,0,0,2,-2,0,0,0,0,4,-4,0,0,"0000826829_5-6_03.jpg",45
220,"D. Kravish","Kravish","EUR",18,"Unicaja",330000,310000,322575,2,2,3,3.6,577,0,6,6,"3/6",-3,"0/0",0,"0/0",0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,"0000826829_5-6_03.jpg",45
220,"D. Kravish","Kravish","EUR",18,"Unicaja",356500,310000,322575,1,1,8,9.6,1171,0,7,7,"2/5",-3,"1/1",0,"0/0",0,5,5,4,4,0,0,2,-2,0,0,0,0,3,-3,0,0,"0000826829_5-6_03.jpg",45
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",230108,230000,230108,9,9,3,3.6,1067,0,9,9,"2/3",-1,"1/4",-3,"2/2",0,2,2,0,0,2,2,3,-3,1,1,1,-1,4,-4,1,1,"0000827134_5-6_03.jpg",4
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",200094,230000,230108,8,8,2,2.4,531,0,5,5,"1/1",0,"1/2",-1,"0/0",0,1,1,3,3,0,0,1,-1,0,0,0,0,5,-5,0,0,"0000827134_5-6_03.jpg",4
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",173995,230000,230108,7,7,22,26.4,1773,0,17,17,"1/2",-1,"4/9",-5,"3/4",-1,6,6,6,6,2,2,0,0,0,0,1,-1,3,-3,2,2,"0000827134_5-6_03.jpg",4
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",151300,230000,230108,6,6,-3,0,1258,0,3,3,"0/3",-3,"1/6",-5,"0/0",0,4,4,3,3,1,1,1,-1,0,0,1,-1,4,-4,0,0,"0000827134_5-6_03.jpg",4
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",178000,230000,230108,5,5,2,2.4,1214,0,4,4,"2/3",-1,"0/2",-2,"0/0",0,1,1,2,2,1,1,0,0,0,0,0,0,3,-3,0,0,"0000827134_5-6_03.jpg",4
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",192500,230000,230108,4,4,8,0,1541,0,8,8,"1/4",-3,"2/2",0,"0/0",0,3,3,2,2,1,1,1,-1,0,0,0,0,3,-3,1,1,"0000827134_5-6_03.jpg",4
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",191101,230000,230108,3,3,-1,0,1185,0,3,3,"1/4",-3,"0/4",-4,"1/1",0,3,3,2,2,2,2,0,0,0,0,1,-1,4,-4,1,1,"0000827134_5-6_03.jpg",4
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",224825,230000,230108,2,2,0,1.2,1081,0,4,4,"0/1",-1,"1/5",-4,"1/1",0,1,1,2,2,0,0,0,0,0,0,0,0,2,-2,0,0,"0000827134_5-6_03.jpg",4
213,"T. Kalinoski","Kalinoski","EUR",18,"Unicaja",264500,230000,230108,1,1,7,8.4,987,0,6,6,"1/3",-2,"1/1",0,"1/2",-1,3,3,2,2,0,0,1,-1,0,0,0,0,2,-2,2,2,"0000827134_5-6_03.jpg",4
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",211600,2e+05,211600,9,9,8,9.6,834,0,8,8,"1/2",-1,"2/4",-2,"0/0",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,"0000827062_5-6_03.jpg",14
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",184000,2e+05,211600,8,8,6,7.2,1304,0,8,8,"3/6",-3,"0/1",-1,"2/6",-4,3,3,1,1,3,3,2,-2,0,0,0,0,3,-3,4,4,"0000827062_5-6_03.jpg",14
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",191101,2e+05,211600,7,7,1,1.2,970,0,9,9,"2/3",-1,"1/2",-1,"2/2",0,0,0,1,1,0,0,3,-3,0,0,0,0,5,-5,1,1,"0000827062_5-6_03.jpg",14
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",224825,2e+05,211600,6,6,-1,0,914,0,4,4,"2/3",-1,"0/1",-1,"0/1",-1,0,0,0,0,0,0,1,-1,0,0,0,0,2,-2,1,1,"0000827062_5-6_03.jpg",14
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",NA,2e+05,211600,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000827062_5-6_03.jpg",14
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",NA,2e+05,211600,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000827062_5-6_03.jpg",14
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",264500,2e+05,211600,3,3,5,0,880,0,11,11,"4/7",-3,"0/3",-3,"3/4",-1,2,2,0,0,0,0,2,-2,0,0,0,0,1,-1,2,2,"0000827062_5-6_03.jpg",14
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",NA,2e+05,211600,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000827062_5-6_03.jpg",14
214,"N. Djedovic","Djedovic","JFL",18,"Unicaja",230000,2e+05,211600,1,1,5,6,1211,0,11,11,"4/6",-2,"1/2",-1,"0/2",-2,1,1,0,0,1,1,2,-2,0,0,0,0,2,-2,1,1,"0000827062_5-6_03.jpg",14
10,"J. Rubio","Rubio","JFL",1,"Recoletas Salud San Pablo Burgos",126437,140000,126437,9,9,0,0,174,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832753_5-6_03.jpg",7
